Line	Date	Time	SpectrumFile	LibraryFile	Water vapor H2O	Unit	 Compensation	Nitrous oxide N2O	Unit	 Compensation	Nitrogen monoxide NO	Unit	 Compensation	Nitrogen dioxide NO2	Unit	 Compensation	Sulfur dioxide SO2	Unit	 Compensation	Ammonia NH3	Unit	 Compensation	Chlorobenzen C6H5Cl	Unit	 Compensation	Carbon dioxide_ppm	Unit	 Compensation	Carbon monoxide_ppm	Unit	 Compensation	 Status
0	2017-03-03	01:48:55		SN081370_20160606.LIB	  0.05	vol-%	wet	  1.27	ppm	wet	108.53	ppm	wet	  0.85	ppm	wet	  0.00	ppm	wet	248.81	ppm	wet	 43.12	ppm	wet	  1.50	ppm	wet	  0.07	ppm	wet	OK
0	2017-03-03	01:49:16		SN081370_20160606.LIB	  0.04	vol-%	wet	  1.01	ppm	wet	109.51	ppm	wet	  0.90	ppm	wet	  0.00	ppm	wet	249.83	ppm	wet	 43.63	ppm	wet	  1.50	ppm	wet	  0.01	ppm	wet	OK
0	2017-03-03	01:49:37		SN081370_20160606.LIB	  0.05	vol-%	wet	  1.00	ppm	wet	109.54	ppm	wet	  1.10	ppm	wet	  0.00	ppm	wet	250.45	ppm	wet	 43.64	ppm	wet	  1.44	ppm	wet	  0.10	ppm	wet	OK
0	2017-03-03	01:49:59		SN081370_20160606.LIB	  0.05	vol-%	wet	  0.96	ppm	wet	109.53	ppm	wet	  1.26	ppm	wet	  0.00	ppm	wet	250.56	ppm	wet	 43.90	ppm	wet	  1.46	ppm	wet	  0.00	ppm	wet	OK
0	2017-03-03	01:50:20		SN081370_20160606.LIB	  0.04	vol-%	wet	  1.04	ppm	wet	109.15	ppm	wet	  1.34	ppm	wet	  0.00	ppm	wet	250.73	ppm	wet	 43.45	ppm	wet	  1.43	ppm	wet	  0.00	ppm	wet	OK
0	2017-03-03	01:50:41		SN081370_20160606.LIB	  0.04	vol-%	wet	  0.92	ppm	wet	109.53	ppm	wet	  0.77	ppm	wet	  0.00	ppm	wet	250.83	ppm	wet	 43.36	ppm	wet	  1.49	ppm	wet	  0.25	ppm	wet	OK
0	2017-03-03	01:51:02		SN081370_20160606.LIB	  0.05	vol-%	wet	  0.94	ppm	wet	109.50	ppm	wet	  1.51	ppm	wet	  0.00	ppm	wet	250.48	ppm	wet	 43.78	ppm	wet	  1.46	ppm	wet	  0.02	ppm	wet	OK
0	2017-03-03	01:51:23		SN081370_20160606.LIB	  0.05	vol-%	wet	  1.21	ppm	wet	108.58	ppm	wet	  0.92	ppm	wet	  0.00	ppm	wet	249.47	ppm	wet	 43.16	ppm	wet	  1.53	ppm	wet	  0.00	ppm	wet	OK
0	2017-03-03	01:51:44		SN081370_20160606.LIB	  0.04	vol-%	wet	  1.07	ppm	wet	108.63	ppm	wet	  1.57	ppm	wet	  0.00	ppm	wet	248.54	ppm	wet	 43.03	ppm	wet	  1.45	ppm	wet	  0.10	ppm	wet	OK
0	2017-03-03	01:52:05		SN081370_20160606.LIB	  0.05	vol-%	wet	  1.08	ppm	wet	108.37	ppm	wet	  0.51	ppm	wet	  0.00	ppm	wet	246.82	ppm	wet	 42.88	ppm	wet	  1.46	ppm	wet	  0.04	ppm	wet	OK
0	2017-03-03	01:52:26		SN081370_20160606.LIB	  0.06	vol-%	wet	  1.27	ppm	wet	108.31	ppm	wet	  1.08	ppm	wet	  0.00	ppm	wet	247.00	ppm	wet	 43.59	ppm	wet	  1.51	ppm	wet	  0.00	ppm	wet	OK
0	2017-03-03	01:52:47		SN081370_20160606.LIB	  0.05	vol-%	wet	  0.86	ppm	wet	108.23	ppm	wet	  1.19	ppm	wet	  0.00	ppm	wet	247.29	ppm	wet	 42.70	ppm	wet	  1.49	ppm	wet	  0.12	ppm	wet	OK
0	2017-03-03	01:53:09		SN081370_20160606.LIB	  0.05	vol-%	wet	  1.05	ppm	wet	107.57	ppm	wet	  1.68	ppm	wet	  0.00	ppm	wet	247.30	ppm	wet	 43.54	ppm	wet	  1.60	ppm	wet	  0.20	ppm	wet	OK
0	2017-03-03	01:53:30		SN081370_20160606.LIB	  0.06	vol-%	wet	  1.02	ppm	wet	106.70	ppm	wet	  1.24	ppm	wet	  0.00	ppm	wet	247.85	ppm	wet	 43.98	ppm	wet	  1.61	ppm	wet	  0.06	ppm	wet	OK
0	2017-03-03	01:53:51		SN081370_20160606.LIB	  0.05	vol-%	wet	  1.07	ppm	wet	106.06	ppm	wet	  0.68	ppm	wet	  0.00	ppm	wet	248.31	ppm	wet	 43.73	ppm	wet	  1.73	ppm	wet	  0.00	ppm	wet	OK
0	2017-03-03	01:54:12		SN081370_20160606.LIB	  0.04	vol-%	wet	  0.90	ppm	wet	103.30	ppm	wet	  1.19	ppm	wet	  0.00	ppm	wet	249.26	ppm	wet	 43.69	ppm	wet	  1.86	ppm	wet	  0.00	ppm	wet	OK
0	2017-03-03	01:54:33		SN081370_20160606.LIB	  0.05	vol-%	wet	  1.04	ppm	wet	100.08	ppm	wet	  1.34	ppm	wet	  0.00	ppm	wet	249.20	ppm	wet	 43.56	ppm	wet	  2.07	ppm	wet	  0.00	ppm	wet	OK
0	2017-03-03	01:54:54		SN081370_20160606.LIB	  0.06	vol-%	wet	  1.10	ppm	wet	 96.39	ppm	wet	  1.08	ppm	wet	  0.00	ppm	wet	249.17	ppm	wet	 43.88	ppm	wet	  2.40	ppm	wet	  0.00	ppm	wet	OK
0	2017-03-03	01:55:15		SN081370_20160606.LIB	  0.05	vol-%	wet	  1.16	ppm	wet	 91.17	ppm	wet	  1.20	ppm	wet	  0.00	ppm	wet	248.43	ppm	wet	 44.01	ppm	wet	  2.74	ppm	wet	  0.39	ppm	wet	OK
0	2017-03-03	01:55:36		SN081370_20160606.LIB	  0.04	vol-%	wet	  1.23	ppm	wet	 86.07	ppm	wet	  0.87	ppm	wet	  0.00	ppm	wet	249.08	ppm	wet	 43.82	ppm	wet	  3.10	ppm	wet	  0.05	ppm	wet	OK
0	2017-03-03	01:55:58		SN081370_20160606.LIB	  0.05	vol-%	wet	  1.11	ppm	wet	 80.32	ppm	wet	  0.53	ppm	wet	  0.00	ppm	wet	248.36	ppm	wet	 43.27	ppm	wet	  3.64	ppm	wet	  1.02	ppm	wet	OK
0	2017-03-03	01:56:19		SN081370_20160606.LIB	  0.05	vol-%	wet	  1.16	ppm	wet	 74.16	ppm	wet	  1.57	ppm	wet	  0.00	ppm	wet	247.05	ppm	wet	 43.13	ppm	wet	  4.28	ppm	wet	  1.67	ppm	wet	OK
0	2017-03-03	01:56:40		SN081370_20160606.LIB	  0.05	vol-%	wet	  1.35	ppm	wet	 68.61	ppm	wet	  0.47	ppm	wet	  0.00	ppm	wet	247.17	ppm	wet	 43.19	ppm	wet	  4.83	ppm	wet	  0.83	ppm	wet	OK
0	2017-03-03	01:57:01		SN081370_20160606.LIB	  0.05	vol-%	wet	  1.08	ppm	wet	 62.21	ppm	wet	  0.22	ppm	wet	  0.00	ppm	wet	247.91	ppm	wet	 43.02	ppm	wet	  5.46	ppm	wet	  1.33	ppm	wet	OK
0	2017-03-03	01:57:22		SN081370_20160606.LIB	  0.06	vol-%	wet	  1.46	ppm	wet	 57.33	ppm	wet	  0.43	ppm	wet	  0.00	ppm	wet	247.27	ppm	wet	 43.44	ppm	wet	  6.07	ppm	wet	  1.38	ppm	wet	OK
0	2017-03-03	01:57:43		SN081370_20160606.LIB	  0.05	vol-%	wet	  1.62	ppm	wet	 51.35	ppm	wet	  0.77	ppm	wet	  0.00	ppm	wet	247.33	ppm	wet	 43.50	ppm	wet	  6.80	ppm	wet	  1.49	ppm	wet	OK
0	2017-03-03	01:58:04		SN081370_20160606.LIB	  0.04	vol-%	wet	  1.39	ppm	wet	 46.16	ppm	wet	  1.02	ppm	wet	  0.00	ppm	wet	247.95	ppm	wet	 43.81	ppm	wet	  7.50	ppm	wet	  1.42	ppm	wet	OK
0	2017-03-03	01:58:25		SN081370_20160606.LIB	  0.05	vol-%	wet	  1.48	ppm	wet	 41.69	ppm	wet	  0.56	ppm	wet	  0.00	ppm	wet	246.95	ppm	wet	 43.80	ppm	wet	  8.14	ppm	wet	  1.26	ppm	wet	OK
0	2017-03-03	01:58:46		SN081370_20160606.LIB	  0.05	vol-%	wet	  1.47	ppm	wet	 37.10	ppm	wet	  1.20	ppm	wet	  0.00	ppm	wet	247.38	ppm	wet	 44.38	ppm	wet	  8.85	ppm	wet	  1.44	ppm	wet	OK
0	2017-03-03	01:59:07		SN081370_20160606.LIB	  0.05	vol-%	wet	  1.55	ppm	wet	 33.71	ppm	wet	  0.70	ppm	wet	  0.00	ppm	wet	245.69	ppm	wet	 43.97	ppm	wet	  9.57	ppm	wet	  1.47	ppm	wet	OK
0	2017-03-03	01:59:29		SN081370_20160606.LIB	  0.05	vol-%	wet	  1.49	ppm	wet	 29.62	ppm	wet	  0.62	ppm	wet	  0.00	ppm	wet	245.24	ppm	wet	 43.74	ppm	wet	 10.08	ppm	wet	  1.35	ppm	wet	OK
0	2017-03-03	01:59:50		SN081370_20160606.LIB	  0.05	vol-%	wet	  1.55	ppm	wet	 26.13	ppm	wet	  1.11	ppm	wet	  0.00	ppm	wet	244.24	ppm	wet	 43.89	ppm	wet	 10.55	ppm	wet	  1.50	ppm	wet	OK
0	2017-03-03	02:00:11		SN081370_20160606.LIB	  0.05	vol-%	wet	  1.59	ppm	wet	 23.34	ppm	wet	  1.14	ppm	wet	  0.00	ppm	wet	241.51	ppm	wet	 43.58	ppm	wet	 10.80	ppm	wet	  2.03	ppm	wet	OK
0	2017-03-03	02:00:32		SN081370_20160606.LIB	  0.04	vol-%	wet	  1.58	ppm	wet	 20.64	ppm	wet	  1.45	ppm	wet	  0.00	ppm	wet	241.49	ppm	wet	 43.40	ppm	wet	 11.08	ppm	wet	  1.85	ppm	wet	OK
0	2017-03-03	02:00:53		SN081370_20160606.LIB	  0.05	vol-%	wet	  1.81	ppm	wet	 18.82	ppm	wet	  0.94	ppm	wet	  0.00	ppm	wet	239.32	ppm	wet	 43.38	ppm	wet	 11.31	ppm	wet	  1.75	ppm	wet	OK
0	2017-03-03	02:01:14		SN081370_20160606.LIB	  0.04	vol-%	wet	  1.72	ppm	wet	 16.88	ppm	wet	  1.02	ppm	wet	  0.00	ppm	wet	238.87	ppm	wet	 43.32	ppm	wet	 11.34	ppm	wet	  1.85	ppm	wet	OK
0	2017-03-03	02:01:35		SN081370_20160606.LIB	  0.05	vol-%	wet	  1.63	ppm	wet	 15.13	ppm	wet	  0.63	ppm	wet	  0.00	ppm	wet	237.91	ppm	wet	 43.00	ppm	wet	 11.35	ppm	wet	  1.60	ppm	wet	OK
0	2017-03-03	02:01:56		SN081370_20160606.LIB	  0.05	vol-%	wet	  1.74	ppm	wet	 13.74	ppm	wet	  0.73	ppm	wet	  0.00	ppm	wet	237.48	ppm	wet	 43.35	ppm	wet	 11.36	ppm	wet	  1.78	ppm	wet	OK
0	2017-03-03	02:02:17		SN081370_20160606.LIB	  0.05	vol-%	wet	  1.71	ppm	wet	 12.29	ppm	wet	  0.99	ppm	wet	  0.00	ppm	wet	236.84	ppm	wet	 44.15	ppm	wet	 11.41	ppm	wet	  1.60	ppm	wet	OK
0	2017-03-03	02:02:39		SN081370_20160606.LIB	  0.05	vol-%	wet	  1.77	ppm	wet	 10.74	ppm	wet	  1.10	ppm	wet	  0.00	ppm	wet	236.22	ppm	wet	 44.88	ppm	wet	 11.53	ppm	wet	  1.86	ppm	wet	OK
0	2017-03-03	02:03:00		SN081370_20160606.LIB	  0.04	vol-%	wet	  1.71	ppm	wet	  9.73	ppm	wet	  0.36	ppm	wet	  0.00	ppm	wet	234.64	ppm	wet	 44.13	ppm	wet	 11.41	ppm	wet	  2.15	ppm	wet	OK
0	2017-03-03	02:03:21		SN081370_20160606.LIB	  0.05	vol-%	wet	  1.66	ppm	wet	  9.03	ppm	wet	  1.06	ppm	wet	  0.00	ppm	wet	233.76	ppm	wet	 43.72	ppm	wet	 11.39	ppm	wet	  1.87	ppm	wet	OK
0	2017-03-03	02:03:42		SN081370_20160606.LIB	  0.04	vol-%	wet	  1.82	ppm	wet	  8.14	ppm	wet	  0.09	ppm	wet	  0.00	ppm	wet	231.67	ppm	wet	 43.66	ppm	wet	 11.31	ppm	wet	  1.71	ppm	wet	OK
0	2017-03-03	02:04:03		SN081370_20160606.LIB	  0.04	vol-%	wet	  1.78	ppm	wet	  7.54	ppm	wet	  0.65	ppm	wet	  0.00	ppm	wet	229.59	ppm	wet	 43.24	ppm	wet	 11.22	ppm	wet	  1.66	ppm	wet	OK
0	2017-03-03	02:04:24		SN081370_20160606.LIB	  0.04	vol-%	wet	  1.61	ppm	wet	  6.83	ppm	wet	  0.31	ppm	wet	  0.00	ppm	wet	228.35	ppm	wet	 42.93	ppm	wet	 10.98	ppm	wet	  1.67	ppm	wet	OK
0	2017-03-03	02:04:45		SN081370_20160606.LIB	  0.04	vol-%	wet	  1.98	ppm	wet	  5.49	ppm	wet	  0.61	ppm	wet	  0.00	ppm	wet	226.47	ppm	wet	 43.21	ppm	wet	 10.88	ppm	wet	  1.69	ppm	wet	OK
0	2017-03-03	02:05:06		SN081370_20160606.LIB	  0.04	vol-%	wet	  1.85	ppm	wet	  5.72	ppm	wet	  0.63	ppm	wet	  0.00	ppm	wet	225.59	ppm	wet	 43.17	ppm	wet	 10.67	ppm	wet	  1.35	ppm	wet	OK
0	2017-03-03	02:05:28		SN081370_20160606.LIB	  0.05	vol-%	wet	  1.82	ppm	wet	  5.52	ppm	wet	  0.60	ppm	wet	  0.00	ppm	wet	224.10	ppm	wet	 43.47	ppm	wet	 10.46	ppm	wet	  1.94	ppm	wet	OK
0	2017-03-03	02:05:49		SN081370_20160606.LIB	  0.05	vol-%	wet	  1.79	ppm	wet	  5.01	ppm	wet	  0.63	ppm	wet	  0.00	ppm	wet	223.35	ppm	wet	 43.48	ppm	wet	 10.20	ppm	wet	  1.83	ppm	wet	OK
0	2017-03-03	02:06:10		SN081370_20160606.LIB	  0.05	vol-%	wet	  1.87	ppm	wet	  4.65	ppm	wet	  0.59	ppm	wet	  0.00	ppm	wet	222.42	ppm	wet	 43.75	ppm	wet	 10.12	ppm	wet	  1.76	ppm	wet	OK
0	2017-03-03	02:06:31		SN081370_20160606.LIB	  0.04	vol-%	wet	  1.73	ppm	wet	  4.43	ppm	wet	  0.56	ppm	wet	  0.00	ppm	wet	221.65	ppm	wet	 43.96	ppm	wet	  9.95	ppm	wet	  1.73	ppm	wet	OK
0	2017-03-03	02:06:52		SN081370_20160606.LIB	  0.05	vol-%	wet	  1.83	ppm	wet	  3.98	ppm	wet	  0.54	ppm	wet	  0.00	ppm	wet	220.18	ppm	wet	 43.80	ppm	wet	  9.75	ppm	wet	  1.62	ppm	wet	OK
0	2017-03-03	02:07:13		SN081370_20160606.LIB	  0.05	vol-%	wet	  1.90	ppm	wet	  3.92	ppm	wet	  1.07	ppm	wet	  0.00	ppm	wet	219.46	ppm	wet	 44.19	ppm	wet	  9.64	ppm	wet	  1.43	ppm	wet	OK
0	2017-03-03	02:07:34		SN081370_20160606.LIB	  0.06	vol-%	wet	  1.94	ppm	wet	  3.91	ppm	wet	  0.77	ppm	wet	  0.00	ppm	wet	217.79	ppm	wet	 43.81	ppm	wet	  9.54	ppm	wet	  1.77	ppm	wet	OK
0	2017-03-03	02:07:55		SN081370_20160606.LIB	  0.05	vol-%	wet	  2.04	ppm	wet	  2.40	ppm	wet	  0.88	ppm	wet	  0.00	ppm	wet	216.69	ppm	wet	 43.63	ppm	wet	  9.33	ppm	wet	  1.52	ppm	wet	OK
0	2017-03-03	02:08:17		SN081370_20160606.LIB	  0.05	vol-%	wet	  1.96	ppm	wet	  3.13	ppm	wet	  0.45	ppm	wet	  0.00	ppm	wet	215.40	ppm	wet	 43.23	ppm	wet	  9.15	ppm	wet	  1.47	ppm	wet	OK
0	2017-03-03	02:08:38		SN081370_20160606.LIB	  0.04	vol-%	wet	  1.96	ppm	wet	  3.35	ppm	wet	  0.76	ppm	wet	  0.00	ppm	wet	213.73	ppm	wet	 43.08	ppm	wet	  8.96	ppm	wet	  1.42	ppm	wet	OK
0	2017-03-03	02:08:59		SN081370_20160606.LIB	  0.05	vol-%	wet	  1.99	ppm	wet	  2.14	ppm	wet	  0.43	ppm	wet	  0.00	ppm	wet	212.45	ppm	wet	 43.14	ppm	wet	  8.73	ppm	wet	  1.65	ppm	wet	OK
0	2017-03-03	02:09:20		SN081370_20160606.LIB	  0.05	vol-%	wet	  1.92	ppm	wet	  3.04	ppm	wet	  0.46	ppm	wet	  0.00	ppm	wet	211.47	ppm	wet	 43.16	ppm	wet	  8.58	ppm	wet	  1.45	ppm	wet	OK
0	2017-03-03	02:09:41		SN081370_20160606.LIB	  0.05	vol-%	wet	  1.94	ppm	wet	  3.06	ppm	wet	  1.25	ppm	wet	  0.00	ppm	wet	211.06	ppm	wet	 43.80	ppm	wet	  8.44	ppm	wet	  1.06	ppm	wet	OK
0	2017-03-03	02:10:02		SN081370_20160606.LIB	  0.06	vol-%	wet	  2.02	ppm	wet	  1.67	ppm	wet	  0.46	ppm	wet	  0.00	ppm	wet	210.61	ppm	wet	 44.15	ppm	wet	  8.39	ppm	wet	  1.48	ppm	wet	OK
0	2017-03-03	02:10:23		SN081370_20160606.LIB	  0.06	vol-%	wet	  2.04	ppm	wet	  1.93	ppm	wet	  1.01	ppm	wet	  0.00	ppm	wet	210.41	ppm	wet	 44.51	ppm	wet	  8.29	ppm	wet	  1.75	ppm	wet	OK
0	2017-03-03	02:10:44		SN081370_20160606.LIB	  0.04	vol-%	wet	  1.93	ppm	wet	  2.75	ppm	wet	  1.01	ppm	wet	  0.00	ppm	wet	209.52	ppm	wet	 44.52	ppm	wet	  8.12	ppm	wet	  1.53	ppm	wet	OK
0	2017-03-03	02:11:05		SN081370_20160606.LIB	  0.05	vol-%	wet	  2.03	ppm	wet	  1.73	ppm	wet	  0.92	ppm	wet	  0.00	ppm	wet	209.04	ppm	wet	 44.42	ppm	wet	  7.96	ppm	wet	  1.70	ppm	wet	OK
0	2017-03-03	02:11:27		SN081370_20160606.LIB	  0.05	vol-%	wet	  1.99	ppm	wet	  1.35	ppm	wet	  0.53	ppm	wet	  0.00	ppm	wet	208.08	ppm	wet	 44.06	ppm	wet	  7.90	ppm	wet	  1.30	ppm	wet	OK
0	2017-03-03	02:11:48		SN081370_20160606.LIB	  0.06	vol-%	wet	  2.08	ppm	wet	  1.23	ppm	wet	  1.24	ppm	wet	  0.00	ppm	wet	208.11	ppm	wet	 43.85	ppm	wet	  7.81	ppm	wet	  1.41	ppm	wet	OK
0	2017-03-03	02:12:09		SN081370_20160606.LIB	  0.06	vol-%	wet	  2.05	ppm	wet	  1.51	ppm	wet	  0.51	ppm	wet	  0.00	ppm	wet	206.52	ppm	wet	 43.36	ppm	wet	  7.77	ppm	wet	  1.52	ppm	wet	OK
0	2017-03-03	02:12:30		SN081370_20160606.LIB	  0.05	vol-%	wet	  1.97	ppm	wet	  1.43	ppm	wet	  0.54	ppm	wet	  0.00	ppm	wet	205.33	ppm	wet	 43.35	ppm	wet	  7.54	ppm	wet	  1.66	ppm	wet	OK
0	2017-03-03	02:12:51		SN081370_20160606.LIB	  0.05	vol-%	wet	  2.01	ppm	wet	  1.27	ppm	wet	  0.64	ppm	wet	  0.00	ppm	wet	205.20	ppm	wet	 43.58	ppm	wet	  7.44	ppm	wet	  1.48	ppm	wet	OK
0	2017-03-03	02:13:12		SN081370_20160606.LIB	  0.05	vol-%	wet	  1.97	ppm	wet	  1.57	ppm	wet	  0.40	ppm	wet	  0.00	ppm	wet	203.34	ppm	wet	 43.27	ppm	wet	  7.28	ppm	wet	  1.87	ppm	wet	OK
0	2017-03-03	02:13:33		SN081370_20160606.LIB	  0.05	vol-%	wet	  2.06	ppm	wet	  1.65	ppm	wet	  0.57	ppm	wet	  0.00	ppm	wet	202.52	ppm	wet	 43.47	ppm	wet	  7.26	ppm	wet	  1.48	ppm	wet	OK
0	2017-03-03	02:13:54		SN081370_20160606.LIB	  0.05	vol-%	wet	  1.95	ppm	wet	  2.35	ppm	wet	  1.41	ppm	wet	  0.00	ppm	wet	202.75	ppm	wet	 44.11	ppm	wet	  7.18	ppm	wet	  1.47	ppm	wet	OK
0	2017-03-03	02:14:15		SN081370_20160606.LIB	  0.05	vol-%	wet	  1.98	ppm	wet	  1.34	ppm	wet	  0.96	ppm	wet	  0.00	ppm	wet	202.42	ppm	wet	 44.15	ppm	wet	  7.07	ppm	wet	  1.28	ppm	wet	OK
0	2017-03-03	02:14:36		SN081370_20160606.LIB	  0.06	vol-%	wet	  1.97	ppm	wet	  1.50	ppm	wet	  0.17	ppm	wet	  0.00	ppm	wet	201.83	ppm	wet	 44.65	ppm	wet	  7.06	ppm	wet	  1.57	ppm	wet	OK
0	2017-03-03	02:14:57		SN081370_20160606.LIB	  0.05	vol-%	wet	  2.17	ppm	wet	  1.56	ppm	wet	  0.40	ppm	wet	  0.00	ppm	wet	200.96	ppm	wet	 44.29	ppm	wet	  6.94	ppm	wet	  1.48	ppm	wet	OK
0	2017-03-03	02:15:19		SN081370_20160606.LIB	  0.06	vol-%	wet	  2.07	ppm	wet	  1.62	ppm	wet	  0.28	ppm	wet	  0.00	ppm	wet	201.66	ppm	wet	 44.56	ppm	wet	  6.97	ppm	wet	  1.55	ppm	wet	OK
0	2017-03-03	02:15:40		SN081370_20160606.LIB	  0.06	vol-%	wet	  2.21	ppm	wet	  1.69	ppm	wet	  0.04	ppm	wet	  0.00	ppm	wet	200.40	ppm	wet	 44.50	ppm	wet	  6.85	ppm	wet	  1.54	ppm	wet	OK
0	2017-03-03	02:16:01		SN081370_20160606.LIB	  0.06	vol-%	wet	  2.01	ppm	wet	  1.10	ppm	wet	  0.81	ppm	wet	  0.00	ppm	wet	200.29	ppm	wet	 44.76	ppm	wet	  6.83	ppm	wet	  1.39	ppm	wet	OK
0	2017-03-03	02:16:22		SN081370_20160606.LIB	  0.04	vol-%	wet	  1.95	ppm	wet	  2.09	ppm	wet	  0.14	ppm	wet	  0.00	ppm	wet	199.34	ppm	wet	 43.81	ppm	wet	  6.74	ppm	wet	  1.62	ppm	wet	OK
0	2017-03-03	02:16:43		SN081370_20160606.LIB	  0.06	vol-%	wet	  2.01	ppm	wet	  1.10	ppm	wet	  0.46	ppm	wet	  0.00	ppm	wet	198.51	ppm	wet	 43.94	ppm	wet	  6.71	ppm	wet	  1.64	ppm	wet	OK
0	2017-03-03	02:17:04		SN081370_20160606.LIB	  0.05	vol-%	wet	  2.10	ppm	wet	  1.42	ppm	wet	  1.02	ppm	wet	  0.00	ppm	wet	197.86	ppm	wet	 44.22	ppm	wet	  6.66	ppm	wet	  1.43	ppm	wet	OK
0	2017-03-03	02:17:25		SN081370_20160606.LIB	  0.05	vol-%	wet	  2.05	ppm	wet	  1.39	ppm	wet	  0.66	ppm	wet	  0.00	ppm	wet	197.49	ppm	wet	 44.30	ppm	wet	  6.63	ppm	wet	  1.27	ppm	wet	OK
0	2017-03-03	02:17:46		SN081370_20160606.LIB	  0.05	vol-%	wet	  1.97	ppm	wet	  2.06	ppm	wet	  0.16	ppm	wet	  0.00	ppm	wet	197.37	ppm	wet	 44.08	ppm	wet	  6.54	ppm	wet	  1.46	ppm	wet	OK
0	2017-03-03	02:18:07		SN081370_20160606.LIB	  0.05	vol-%	wet	  1.99	ppm	wet	  0.99	ppm	wet	  0.90	ppm	wet	  0.00	ppm	wet	197.33	ppm	wet	 44.69	ppm	wet	  6.47	ppm	wet	  1.40	ppm	wet	OK
0	2017-03-03	02:18:28		SN081370_20160606.LIB	  0.05	vol-%	wet	  2.10	ppm	wet	  1.60	ppm	wet	  0.89	ppm	wet	  0.00	ppm	wet	196.33	ppm	wet	 44.87	ppm	wet	  6.50	ppm	wet	  1.04	ppm	wet	OK
0	2017-03-03	02:18:50		SN081370_20160606.LIB	  0.06	vol-%	wet	  2.11	ppm	wet	  1.51	ppm	wet	  0.77	ppm	wet	  0.00	ppm	wet	197.33	ppm	wet	 45.02	ppm	wet	  6.45	ppm	wet	  1.46	ppm	wet	OK
0	2017-03-03	02:19:11		SN081370_20160606.LIB	  0.05	vol-%	wet	  2.11	ppm	wet	  1.36	ppm	wet	  0.85	ppm	wet	  0.00	ppm	wet	196.80	ppm	wet	 45.16	ppm	wet	  6.43	ppm	wet	  1.58	ppm	wet	OK
0	2017-03-03	02:19:32		SN081370_20160606.LIB	  0.07	vol-%	wet	  2.16	ppm	wet	  1.25	ppm	wet	  0.37	ppm	wet	  0.00	ppm	wet	196.63	ppm	wet	 45.54	ppm	wet	  6.49	ppm	wet	  1.21	ppm	wet	OK
0	2017-03-03	02:19:53		SN081370_20160606.LIB	  0.05	vol-%	wet	  1.94	ppm	wet	  2.06	ppm	wet	  0.56	ppm	wet	  0.00	ppm	wet	196.02	ppm	wet	 45.18	ppm	wet	  6.42	ppm	wet	  1.28	ppm	wet	OK
0	2017-03-03	02:20:14		SN081370_20160606.LIB	  0.06	vol-%	wet	  2.21	ppm	wet	  1.32	ppm	wet	  0.03	ppm	wet	  0.00	ppm	wet	195.44	ppm	wet	 45.01	ppm	wet	  6.34	ppm	wet	  1.66	ppm	wet	OK
0	2017-03-03	02:20:35		SN081370_20160606.LIB	  0.05	vol-%	wet	  2.13	ppm	wet	  1.62	ppm	wet	  0.97	ppm	wet	  0.00	ppm	wet	194.73	ppm	wet	 44.85	ppm	wet	  6.27	ppm	wet	  1.36	ppm	wet	OK
0	2017-03-03	02:20:56		SN081370_20160606.LIB	  0.05	vol-%	wet	  2.11	ppm	wet	  1.40	ppm	wet	  0.61	ppm	wet	  0.00	ppm	wet	194.78	ppm	wet	 44.26	ppm	wet	  6.15	ppm	wet	  1.37	ppm	wet	OK
0	2017-03-03	02:21:18		SN081370_20160606.LIB	  0.06	vol-%	wet	  2.10	ppm	wet	  1.22	ppm	wet	  0.93	ppm	wet	  0.00	ppm	wet	193.41	ppm	wet	 44.29	ppm	wet	  6.10	ppm	wet	  1.51	ppm	wet	OK
0	2017-03-03	02:21:39		SN081370_20160606.LIB	  0.05	vol-%	wet	  2.09	ppm	wet	  1.24	ppm	wet	  0.40	ppm	wet	  0.00	ppm	wet	192.68	ppm	wet	 44.40	ppm	wet	  6.07	ppm	wet	  1.35	ppm	wet	OK
0	2017-03-03	02:22:00		SN081370_20160606.LIB	  0.06	vol-%	wet	  2.06	ppm	wet	  1.05	ppm	wet	  1.20	ppm	wet	  0.00	ppm	wet	192.37	ppm	wet	 45.18	ppm	wet	  6.01	ppm	wet	  1.41	ppm	wet	OK
0	2017-03-03	02:22:21		SN081370_20160606.LIB	  0.06	vol-%	wet	  2.19	ppm	wet	  1.25	ppm	wet	  0.55	ppm	wet	  0.00	ppm	wet	193.05	ppm	wet	 45.47	ppm	wet	  6.04	ppm	wet	  1.36	ppm	wet	OK
0	2017-03-03	02:22:42		SN081370_20160606.LIB	  0.05	vol-%	wet	  2.02	ppm	wet	  1.17	ppm	wet	  0.87	ppm	wet	  0.00	ppm	wet	193.11	ppm	wet	 45.18	ppm	wet	  5.99	ppm	wet	  1.53	ppm	wet	OK
0	2017-03-03	02:23:03		SN081370_20160606.LIB	  0.06	vol-%	wet	  2.11	ppm	wet	  1.01	ppm	wet	  0.00	ppm	wet	  0.00	ppm	wet	193.34	ppm	wet	 45.88	ppm	wet	  6.03	ppm	wet	  1.07	ppm	wet	OK
0	2017-03-03	02:23:24		SN081370_20160606.LIB	  0.05	vol-%	wet	  2.03	ppm	wet	  0.66	ppm	wet	  0.88	ppm	wet	  0.00	ppm	wet	192.41	ppm	wet	 45.59	ppm	wet	  6.06	ppm	wet	  1.49	ppm	wet	OK
