Spectrum	Date	Time	H2O% 191C	CO ppm 191C (1of2)	CO% 191C (2of2)	CO2% 191C	Temp (C)	Pressure (Atm)	H2O% 191C resid	CO ppm 191C (1of2) resid	CO% 191C (2of2) resid	CO2% 191C resid	Igram DC	Igram PP	phase Angle	laser PP	laser DC	Bad Scan counter	Centerburst Location	Linearizer Check	SNR 2500	sBeam @ 2500	
N/A	12/20/2016	01:43:56.166	0.074767	9073.870106	1.046656	0.431670	190.374435	1.013383	0.013234	142.609095	0.012870	0.793688	2.065390	7.127111	87.529411	4.666667	-5.176471	1.000000	1126.586304	0.003074	1420.763550	0.740317
N/A	12/20/2016	01:44:15.777	0.084768	9086.267198	1.046169	0.454612	190.360519	1.013364	0.013694	142.592000	0.012711	0.790954	2.066418	7.127308	87.529411	4.666667	-5.176471	1.000000	1126.651855	0.003418	2053.974854	0.740543
N/A	12/20/2016	01:44:35.372	0.085647	9021.265116	1.043916	0.442603	190.414062	1.013398	0.013254	144.891010	0.012419	0.789855	2.060513	7.124935	87.529411	4.705883	-5.176471	1.000000	1126.491943	0.003323	2014.790405	0.740446
N/A	12/20/2016	01:44:54.992	0.075970	9061.775719	1.045953	0.445238	190.414062	1.013313	0.013134	145.150561	0.012594	0.788205	2.068200	7.128233	86.823532	4.705883	-5.176471	1.000000	1126.604614	0.003346	1573.988892	0.740413
N/A	12/20/2016	01:45:14.631	0.086812	9081.186917	1.045909	0.432118	190.381943	1.013415	0.013849	144.228677	0.012661	0.786503	2.066783	7.127398	87.529411	4.666667	-5.176471	1.000000	1126.603516	0.003267	1376.451538	0.740984
N/A	12/20/2016	01:45:34.261	0.084296	9128.699738	1.050825	0.424247	190.371231	1.013313	0.013588	144.054878	0.012907	0.785092	2.065050	7.127024	87.529411	4.666667	-5.176471	1.000000	1126.751709	0.003305	1684.336426	0.741130
N/A	12/20/2016	01:45:53.932	0.075329	9050.581102	1.043784	0.427089	190.345047	1.013449	0.015147	144.073536	0.012378	0.781645	2.061311	7.125280	87.529411	4.666667	-5.176471	1.000000	1126.542969	0.003290	1249.264771	0.740926
N/A	12/20/2016	01:46:13.512	0.080869	9088.420440	1.044499	0.427446	190.348999	1.013335	0.014479	146.127981	0.012554	0.780788	2.061401	7.125641	87.529411	4.627451	-5.176471	1.000000	1126.662354	0.003392	1556.947754	0.740023
N/A	12/20/2016	01:46:33.136	0.076958	8998.332345	1.040188	0.432383	190.317673	1.013347	0.013416	144.998936	0.012290	0.780275	2.059046	7.124323	87.529411	4.666667	-5.176471	1.000000	1126.628174	0.003366	1433.435303	0.740138
N/A	12/20/2016	01:46:52.760	0.074493	8971.691111	1.036185	0.453374	190.356354	1.013467	0.012944	143.703670	0.012433	0.778310	2.058844	7.124393	87.529411	4.705883	-5.176471	1.000000	1126.549194	0.003384	1653.253662	0.739853
N/A	12/20/2016	01:47:12.385	0.083982	8956.628423	1.035740	0.431956	190.376587	1.013431	0.013742	145.188349	0.012413	0.777097	2.057831	7.124062	86.823532	4.745098	-5.176471	1.000000	1126.503296	0.003300	1998.652100	0.740182
N/A	12/20/2016	01:47:32.008	0.080242	9032.049415	1.042416	0.436644	190.397995	1.013398	0.013141	143.532844	0.012551	0.775460	2.061052	7.125225	88.235291	4.627451	-5.176471	1.000000	1126.671631	0.003251	1814.994995	0.740458
N/A	12/20/2016	01:47:51.633	0.083034	9097.217581	1.045404	0.432249	190.451553	1.013398	0.013926	144.176021	0.012675	0.774254	2.061950	7.125561	86.823532	4.745098	-5.176471	1.000000	1126.690063	0.003389	1722.145752	0.740403
N/A	12/20/2016	01:48:11.301	0.082565	9081.700134	1.049637	0.419341	190.440582	1.013367	0.013958	143.862822	0.012824	0.775065	2.064560	7.126320	87.529411	4.666667	-5.176471	1.000000	1126.528687	0.003306	1442.837158	0.740195
N/A	12/20/2016	01:48:30.882	0.070465	9083.451716	1.043025	0.435112	190.424179	1.013396	0.013759	144.817564	0.012666	0.772821	2.067099	7.127394	86.823532	4.705883	-5.176471	1.000000	1126.581177	0.003531	1432.470459	0.741008
N/A	12/20/2016	01:48:50.551	0.084089	9148.428741	1.050748	0.417609	190.349808	1.013313	0.015857	143.463686	0.012979	0.770694	2.063399	7.126345	86.823532	4.705883	-5.176471	1.000000	1126.565186	0.003404	1774.955688	0.740596
N/A	12/20/2016	01:49:10.108	0.076019	9063.242517	1.044959	0.411567	190.387299	1.013431	0.014487	143.122950	0.012692	0.771350	2.061263	7.125677	86.823532	4.745098	-5.176471	1.000000	1126.656738	0.003274	1609.664917	0.740040
N/A	12/20/2016	01:49:29.792	0.081288	9018.430399	1.041286	0.443412	190.338821	1.013431	0.013273	143.872351	0.012473	0.769592	2.059971	7.125446	87.529411	4.666667	-5.176471	1.000000	1126.687622	0.003350	1515.361450	0.740043
N/A	12/20/2016	01:49:49.377	0.070907	9016.520768	1.038434	0.435670	190.360519	1.013381	0.014838	142.857440	0.012524	0.770651	2.069630	7.129377	87.529411	4.745098	-5.176471	1.000000	1126.590698	0.003345	1533.767700	0.741778
N/A	12/20/2016	01:50:09.000	0.074497	9020.273486	1.041288	0.425816	190.365875	1.013364	0.013852	145.110600	0.012422	0.769897	2.069167	7.128952	87.529411	4.627451	-5.176471	1.000000	1126.682129	0.003287	1466.253418	0.740968
N/A	12/20/2016	01:50:28.627	0.090301	9048.690738	1.041864	0.420215	190.397995	1.013448	0.014992	144.283461	0.012595	0.769806	2.061133	7.125618	86.823532	4.745098	-5.176471	1.000000	1126.540161	0.003307	1708.861206	0.740167
N/A	12/20/2016	01:50:48.252	0.078018	9101.299699	1.050084	0.428253	190.387299	1.013347	0.014876	141.907868	0.012896	0.764826	2.063894	7.127161	86.823532	4.745098	-5.176471	1.000000	1126.582886	0.003254	1848.740723	0.740674
N/A	12/20/2016	01:51:07.877	0.083362	8997.290927	1.038467	0.437431	190.371231	1.013431	0.013869	144.840713	0.012408	0.766776	2.069790	7.129494	86.823532	4.705883	-5.176471	1.000000	1126.585327	0.003436	1277.275757	0.741173
N/A	12/20/2016	01:51:27.479	0.082019	8988.832768	1.037277	0.442085	190.414062	1.013364	0.013323	143.725860	0.012264	0.766966	2.071634	7.130148	86.823532	4.745098	-5.176471	1.000000	1126.638184	0.003314	1459.812988	0.741368
N/A	12/20/2016	01:51:47.125	0.090144	8989.532895	1.041147	0.429073	190.381943	1.013381	0.015013	144.579764	0.012486	0.766103	2.070669	7.129936	87.529411	4.627451	-5.176471	1.000000	1126.510620	0.003449	1273.606934	0.740953
N/A	12/20/2016	01:52:06.749	0.077106	9010.727619	1.039170	0.434109	190.356354	1.013396	0.012503	143.759169	0.012326	0.766849	2.068719	7.129223	87.529411	4.627451	-5.176471	1.000000	1126.633057	0.003317	1564.625732	0.740918
N/A	12/20/2016	01:52:26.352	0.077134	9066.764302	1.042532	0.437595	190.384613	1.013431	0.013339	143.656641	0.012314	0.767357	2.067316	7.128872	87.529411	4.666667	-5.176471	1.000000	1126.517822	0.003411	1381.249146	0.740903
N/A	12/20/2016	01:52:45.998	0.075314	9064.562779	1.041007	0.419941	190.367661	1.013396	0.013350	143.761590	0.012391	0.767695	2.067661	7.128981	86.823532	4.745098	-5.176471	1.000000	1126.716064	0.003467	1426.943237	0.740719
N/A	12/20/2016	01:53:05.614	0.081443	9101.118047	1.045779	0.424578	190.455841	1.013448	0.014809	145.688282	0.012614	0.767768	2.065917	7.128666	87.529411	4.627451	-5.176471	1.000000	1126.679077	0.003476	1785.855591	0.740706
N/A	12/20/2016	01:53:25.245	0.077153	9067.597613	1.040019	0.410526	190.407227	1.013449	0.013106	144.413741	0.012352	0.767303	2.068023	7.129656	86.823532	4.705883	-5.176471	1.000000	1126.602173	0.003467	1706.982300	0.741200
N/A	12/20/2016	01:53:44.864	0.076252	8958.163913	1.035469	0.435240	190.364258	1.013512	0.013441	144.149771	0.012376	0.765876	2.073620	7.131908	86.823532	4.745098	-5.176471	1.000000	1126.593384	0.003421	1903.823608	0.740979
N/A	12/20/2016	01:54:04.511	0.083018	9027.536210	1.042500	0.432776	190.365875	1.013482	0.014828	144.254698	0.012550	0.766927	2.070066	7.130419	87.529411	4.666667	-5.176471	1.000000	1126.546143	0.003210	2100.433105	0.740709
N/A	12/20/2016	01:54:24.096	0.075952	9013.013972	1.041133	0.432472	190.365875	1.013381	0.013667	143.970350	0.012293	0.766732	2.060341	7.126709	86.823532	4.745098	-5.176471	1.000000	1126.531006	0.003228	1385.797485	0.739811
N/A	12/20/2016	01:54:43.719	0.085682	9072.637347	1.042339	0.421848	190.339096	1.013499	0.013069	144.172379	0.012589	0.766221	2.066279	7.129532	88.235291	4.549020	-5.176471	1.000000	1126.636475	0.003294	1509.163696	0.740136
N/A	12/20/2016	01:55:03.347	0.081085	9007.755217	1.039645	0.426816	190.387299	1.013431	0.013953	144.389451	0.012590	0.765831	2.070179	7.130989	86.823532	4.666667	-5.176471	1.000000	1126.629028	0.003325	1665.002930	0.740737
N/A	12/20/2016	01:55:22.990	0.080017	9004.457721	1.037539	0.429764	190.392654	1.013415	0.014624	144.990500	0.012463	0.767650	2.069398	7.130192	87.529411	4.588235	-5.176471	1.000000	1126.624512	0.003344	1825.273804	0.740757
N/A	12/20/2016	01:55:42.592	0.072012	9056.178627	1.043613	0.417265	190.397995	1.013482	0.012790	143.435337	0.012703	0.768029	2.061705	7.127266	87.529411	4.705883	-5.176471	1.000000	1126.685913	0.003291	1914.415649	0.739745
N/A	12/20/2016	01:56:02.278	0.075600	9111.424832	1.045679	0.417844	190.424179	1.013396	0.012780	144.115547	0.012630	0.767051	2.063688	7.127626	87.529411	4.627451	-5.176471	1.000000	1126.531006	0.003315	1431.970337	0.740045
N/A	12/20/2016	01:56:21.845	0.074746	9090.217269	1.046530	0.419674	190.450745	1.013415	0.013928	144.624851	0.012637	0.766943	2.064508	7.128443	86.823532	4.705883	-5.176471	1.000000	1126.484863	0.003329	1881.838257	0.740045
N/A	12/20/2016	01:56:41.468	0.073776	9030.653513	1.038995	0.430617	190.451553	1.013499	0.013696	143.665402	0.012487	0.768062	2.069512	7.130816	87.529411	4.666667	-5.176471	1.000000	1126.565674	0.003298	1418.191895	0.740612
N/A	12/20/2016	01:57:01.090	0.070950	9101.169670	1.046168	0.423779	190.446198	1.013499	0.013591	144.910833	0.012576	0.770576	2.065983	7.129805	87.529411	4.627451	-5.176471	1.000000	1126.673828	0.003386	1453.817017	0.740805
N/A	12/20/2016	01:57:20.747	0.076328	8996.221477	1.040168	0.428567	190.397995	1.013415	0.013708	144.096953	0.012479	0.769192	2.070221	7.131805	87.529411	4.666667	-5.176471	1.000000	1126.627441	0.003418	1766.687012	0.741010
N/A	12/20/2016	01:57:40.338	0.081105	9030.951673	1.040807	0.434936	190.323029	1.013482	0.013543	146.340851	0.012309	0.769802	2.068044	7.130745	86.823532	4.705883	-5.176471	1.000000	1126.513062	0.003354	1312.708008	0.740787
N/A	12/20/2016	01:58:00.018	0.076126	9007.078398	1.035427	0.435976	190.328384	1.013516	0.013516	144.249508	0.012351	0.771966	2.069296	7.131866	87.529411	4.666667	-5.176471	1.000000	1126.491821	0.003350	1717.750000	0.741025
N/A	12/20/2016	01:58:19.586	0.081521	9009.603296	1.037331	0.439466	190.360519	1.013482	0.013851	145.444608	0.012303	0.769779	2.070200	7.132185	87.529411	4.588235	-5.176471	1.000000	1126.653687	0.003449	1479.323730	0.740696
N/A	12/20/2016	01:58:39.244	0.074979	8999.739690	1.035791	0.425240	190.365875	1.013516	0.013884	143.961797	0.012242	0.771556	2.075239	7.134556	87.529411	4.666667	-5.176471	1.000000	1126.610962	0.003387	1737.431519	0.740682
N/A	12/20/2016	01:58:58.836	0.080870	8985.970592	1.035843	0.422213	190.397995	1.013533	0.013634	144.947921	0.012295	0.772126	2.078047	7.135210	86.823532	4.745098	-5.176471	1.000000	1126.562256	0.003443	1668.636475	0.741038
N/A	12/20/2016	01:59:18.477	0.075829	8981.504412	1.037425	0.434790	190.446198	1.013533	0.014333	145.762440	0.012341	0.773918	2.071030	7.132572	87.529411	4.666667	-5.176471	1.000000	1126.589600	0.003256	1528.659546	0.740481
N/A	12/20/2016	01:59:38.084	0.072666	8993.964364	1.037033	0.433838	190.424774	1.013516	0.012504	142.658743	0.012353	0.772966	2.077804	7.135960	87.529411	4.666667	-5.176471	1.000000	1126.716919	0.003372	1554.693726	0.741341
N/A	12/20/2016	01:59:57.742	0.071163	8946.535037	1.031257	0.437809	190.435486	1.013516	0.013672	144.764342	0.012151	0.773262	2.076345	7.135681	87.529411	4.666667	-5.176471	1.000000	1126.589844	0.003477	1426.026245	0.740774
N/A	12/20/2016	02:00:17.358	0.078889	9009.779982	1.038872	0.437719	190.392654	1.013482	0.014554	144.999575	0.012731	0.774032	2.072786	7.134916	87.529411	4.705883	-5.176471	1.000000	1126.624023	0.003427	1558.769287	0.740411
N/A	12/20/2016	02:00:36.990	0.076042	8986.923541	1.039955	0.435020	190.376587	1.013499	0.013044	143.973534	0.012514	0.777807	2.072721	7.135132	87.529411	4.666667	-5.176471	1.000000	1126.679443	0.003333	1567.060303	0.740425
N/A	12/20/2016	02:00:56.614	0.070530	9043.871371	1.045240	0.420216	190.397995	1.013482	0.013471	141.482818	0.012531	0.777097	2.067213	7.132565	87.529411	4.666667	-5.176471	1.000000	1126.601196	0.003344	1430.968628	0.739903
N/A	12/20/2016	02:01:16.205	0.078031	9096.960007	1.046651	0.405761	190.403351	1.013550	0.013820	142.500868	0.012806	0.777524	2.065828	7.132738	86.823532	4.745098	-5.176471	1.000000	1126.491455	0.003478	1590.439697	0.740402
N/A	12/20/2016	02:01:35.829	0.079881	9121.410297	1.044377	0.427749	190.360519	1.013533	0.013032	144.762118	0.012586	0.777542	2.065483	7.132017	86.823532	4.705883	-5.176471	1.000000	1126.700195	0.003436	1438.508667	0.739777
N/A	12/20/2016	02:01:55.460	0.078619	9107.506568	1.045073	0.428232	190.419418	1.013415	0.012202	144.516195	0.012688	0.778447	2.064410	7.131798	88.235291	4.588235	-5.176471	1.000000	1126.598755	0.003426	1861.943970	0.739524
N/A	12/20/2016	02:02:15.078	0.074127	9144.635564	1.050446	0.429768	190.403351	1.013584	0.014678	145.407763	0.012911	0.776969	2.063736	7.131607	86.823532	4.705883	-5.176471	1.000000	1126.674927	0.003272	1587.513428	0.740001
N/A	12/20/2016	02:02:34.736	0.084074	9086.046752	1.046114	0.443199	190.408707	1.013516	0.014215	143.999217	0.012557	0.779707	2.066002	7.132530	87.529411	4.666667	-5.176471	1.000000	1126.614014	0.003411	1206.320312	0.739654
N/A	12/20/2016	02:02:54.327	0.072234	8990.244997	1.038311	0.441798	190.414062	1.013448	0.013317	145.164586	0.012509	0.778949	2.071496	7.134932	86.823532	4.705883	-5.176471	1.000000	1126.587769	0.003393	1201.714111	0.740460
N/A	12/20/2016	02:03:13.951	0.080463	9042.821627	1.043804	0.426475	190.376587	1.013499	0.013509	142.700281	0.012644	0.780216	2.068124	7.133009	86.823532	4.745098	-5.176471	1.000000	1126.583862	0.003423	1613.264648	0.739864
N/A	12/20/2016	02:03:33.575	0.075706	8999.296531	1.037080	0.438752	190.424774	1.013415	0.013241	144.272988	0.012387	0.779313	2.076339	7.136345	87.529411	4.627451	-5.176471	1.000000	1126.562256	0.003421	1449.727295	0.740815
N/A	12/20/2016	02:03:53.224	0.081202	8988.396566	1.035861	0.440326	190.414062	1.013567	0.013417	143.795645	0.012267	0.778212	2.077408	7.136868	86.823532	4.705883	-5.176471	1.000000	1126.583618	0.003143	1645.997314	0.741021
N/A	12/20/2016	02:04:12.849	0.081890	9023.669905	1.036263	0.443114	190.381943	1.013499	0.013740	144.552642	0.012418	0.780489	2.074163	7.135168	88.235291	4.627451	-5.176471	1.000000	1126.499512	0.003258	1424.895386	0.741472
N/A	12/20/2016	02:04:32.449	0.077994	8986.352952	1.036422	0.440215	190.403351	1.013465	0.013148	143.115173	0.012305	0.776580	2.072543	7.134449	87.529411	4.666667	-5.176471	1.000000	1126.578247	0.003258	1641.339478	0.740690
N/A	12/20/2016	02:04:52.073	0.078794	8961.562407	1.032065	0.424897	190.435486	1.013516	0.013875	145.108940	0.012363	0.775041	2.076447	7.136051	86.823532	4.745098	-5.176471	1.000000	1126.550781	0.003346	1766.384644	0.741334
N/A	12/20/2016	02:05:11.697	0.072087	8979.857468	1.036548	0.440506	190.414062	1.013381	0.013536	144.102988	0.012333	0.775860	2.072079	7.133718	87.529411	4.627451	-5.176471	1.000000	1126.686401	0.003270	1495.502686	0.740465
N/A	12/20/2016	02:05:31.354	0.078315	9090.245586	1.041606	0.421520	190.397995	1.013431	0.013631	144.807322	0.012517	0.776885	2.066671	7.131874	87.529411	4.666667	-5.176471	1.000000	1126.473145	0.003312	1290.902222	0.740902
N/A	12/20/2016	02:05:50.971	0.076173	9030.203970	1.037872	0.440724	190.414062	1.013516	0.013266	146.223760	0.012561	0.772903	2.068868	7.132545	86.823532	4.745098	-5.176471	1.000000	1126.571289	0.003500	1582.797607	0.740767
N/A	12/20/2016	02:06:10.602	0.073088	8987.109977	1.035728	0.456305	190.392654	1.013482	0.014241	143.451152	0.012373	0.772512	2.070812	7.132965	87.529411	4.666667	-5.176471	1.000000	1126.602173	0.003317	1556.227905	0.740938
N/A	12/20/2016	02:06:30.201	0.071883	9056.285779	1.045558	0.434150	190.399872	1.013512	0.014756	143.725827	0.012638	0.772120	2.063658	7.129391	86.823532	4.745098	-5.176471	1.000000	1126.601685	0.003318	2061.496582	0.740533
N/A	12/20/2016	02:06:49.844	0.070455	9125.307707	1.044428	0.426721	190.378967	1.013449	0.013483	144.294922	0.012564	0.769341	2.065403	7.130011	86.823532	4.705883	-5.176471	1.000000	1126.608154	0.003330	1398.207520	0.740787
N/A	12/20/2016	02:07:09.451	0.082376	9097.857155	1.049237	0.428546	190.387299	1.013364	0.013725	144.585747	0.012863	0.768338	2.064119	7.129362	86.823532	4.705883	-5.176471	1.000000	1126.574585	0.003429	1382.348267	0.740610
N/A	12/20/2016	02:07:29.095	0.070032	9040.593578	1.039256	0.441983	190.360519	1.013398	0.013363	145.833359	0.012577	0.768041	2.066767	7.129684	86.823532	4.745098	-5.176471	1.000000	1126.666016	0.003393	1350.362061	0.741338
N/A	12/20/2016	02:07:48.694	0.079340	8979.753847	1.030331	0.440485	190.360519	1.013499	0.013688	143.483016	0.012078	0.765387	2.058658	7.126526	86.823532	4.705883	-5.176471	1.000000	1126.608276	0.003281	1592.440796	0.740282
N/A	12/20/2016	02:08:08.318	0.067988	9051.458410	1.043337	0.426352	190.392654	1.013415	0.013486	142.287952	0.012632	0.764281	2.061948	7.127630	88.235291	4.588235	-5.176471	1.000000	1126.553101	0.003374	1369.323608	0.740284
N/A	12/20/2016	02:08:27.942	0.080882	9126.274672	1.044914	0.429255	190.403351	1.013499	0.013808	144.560087	0.012773	0.764770	2.064439	7.128138	87.529411	4.627451	-5.176471	1.000000	1126.579224	0.003355	1952.804077	0.740739
N/A	12/20/2016	02:08:47.574	0.072935	8977.056691	1.035000	0.422448	190.397995	1.013499	0.013494	143.124711	0.012397	0.761131	2.071230	7.130377	87.529411	4.627451	-5.176471	1.000000	1126.558228	0.003325	1527.103516	0.741058
N/A	12/20/2016	02:09:07.191	0.083326	9030.225842	1.042290	0.425988	190.408707	1.013533	0.013605	143.155977	0.012551	0.761191	2.066614	7.128046	86.823532	4.705883	-5.176471	1.000000	1126.670044	0.003301	1768.718994	0.741115
N/A	12/20/2016	02:09:26.822	0.071311	8993.130851	1.037206	0.413238	190.397995	1.013516	0.014021	143.745862	0.012406	0.757918	2.059917	7.125254	87.529411	4.705883	-5.176471	1.000000	1126.542358	0.003318	1352.082153	0.740135
N/A	12/20/2016	02:09:46.440	0.072838	8964.876583	1.033910	0.433597	190.376587	1.013516	0.013813	143.693504	0.012242	0.756995	2.059551	7.124981	87.529411	4.627451	-5.176471	1.000000	1126.633057	0.003265	1291.675659	0.740300
N/A	12/20/2016	02:10:06.098	0.076564	8999.173873	1.037110	0.428624	190.376587	1.013584	0.013662	143.732505	0.012515	0.757056	2.060459	7.125629	87.529411	4.666667	-5.176471	1.000000	1126.717529	0.003269	1196.781494	0.740829
N/A	12/20/2016	02:10:25.695	0.079628	9023.737616	1.039643	0.418664	190.397995	1.013516	0.013639	143.622605	0.012618	0.755798	2.061737	7.125200	87.529411	4.666667	-5.176471	1.000000	1126.585205	0.003371	1504.975464	0.740243
N/A	12/20/2016	02:10:45.346	0.073307	8935.533739	1.029557	0.426878	190.435486	1.013624	0.013663	144.225655	0.011929	0.754169	2.057357	7.123730	87.529411	4.666667	-5.176471	1.000000	1126.523437	0.003268	1530.745972	0.740309
N/A	12/20/2016	02:11:04.970	0.077440	9062.835107	1.041709	0.414433	190.407227	1.013538	0.014590	142.772332	0.012716	0.754540	2.063099	7.125700	87.529411	4.666667	-5.176471	1.000000	1126.438599	0.003337	1413.412354	0.740934
N/A	12/20/2016	02:11:24.606	0.079612	9077.545615	1.042837	0.420916	190.397995	1.013617	0.013820	143.105125	0.012932	0.752253	2.062368	7.125494	86.823532	4.745098	-5.176471	1.000000	1126.565918	0.003267	1694.862793	0.741530
N/A	12/20/2016	02:11:44.242	0.067638	9076.137971	1.040619	0.416348	190.403351	1.013550	0.013519	143.925797	0.012578	0.752285	2.064644	7.125843	87.529411	4.627451	-5.176471	1.000000	1126.583008	0.003296	1486.373779	0.741019
N/A	12/20/2016	02:12:03.810	0.079093	8909.157118	1.026030	0.439869	190.349808	1.013601	0.014943	144.265450	0.012086	0.752080	2.056955	7.123201	86.823532	4.745098	-5.176471	1.000000	1126.546997	0.003208	1421.818970	0.740240
N/A	12/20/2016	02:12:23.439	0.080029	8923.175342	1.030844	0.456853	190.379532	1.013496	0.012145	143.852510	0.012191	0.749469	2.053291	7.121178	86.823532	4.745098	-5.176471	1.000000	1126.621094	0.003361	2542.836914	0.739885
N/A	12/20/2016	02:12:43.060	0.080306	9001.238842	1.037896	0.422982	190.408707	1.013668	0.014216	143.322907	0.012461	0.749722	2.061827	7.124626	87.529411	4.627451	-5.176471	1.000000	1126.619629	0.003422	1631.099121	0.741262
N/A	12/20/2016	02:13:02.717	0.082955	8986.640678	1.033190	0.430022	190.390274	1.013699	0.012670	144.182748	0.012203	0.749718	2.059940	7.123804	87.529411	4.666667	-5.176471	1.000000	1126.540649	0.003373	1250.754150	0.740645
N/A	12/20/2016	02:13:22.308	0.074237	9029.942511	1.042761	0.429828	190.408707	1.013634	0.014998	141.812766	0.012826	0.748426	2.062340	7.124897	87.529411	4.705883	-5.176471	1.000000	1126.558838	0.003265	1312.935181	0.740641
N/A	12/20/2016	02:13:41.932	0.088271	8935.974957	1.029491	0.440897	190.397995	1.013617	0.013998	144.367215	0.012149	0.749062	2.058592	7.123415	88.235291	4.588235	-5.176471	1.000000	1126.610718	0.003301	1571.287231	0.740903
N/A	12/20/2016	02:14:01.556	0.075383	8945.076329	1.029096	0.439864	190.435486	1.013685	0.012991	142.992599	0.012337	0.747410	2.053084	7.120598	86.823532	4.745098	-5.176471	1.000000	1126.526245	0.003216	1987.899414	0.740395
N/A	12/20/2016	02:14:21.209	0.078251	8985.287430	1.034281	0.409928	190.397995	1.013702	0.013195	143.659163	0.012226	0.745372	2.059170	7.123537	87.529411	4.666667	-5.176471	1.000000	1126.606323	0.003323	1640.953369	0.740243
N/A	12/20/2016	02:14:40.833	0.072355	8906.777593	1.027744	0.440849	190.376587	1.013651	0.013475	143.844691	0.012121	0.746769	2.058380	7.123415	87.529411	4.666667	-5.176471	1.000000	1126.474609	0.003296	1735.185059	0.740912
N/A	12/20/2016	02:15:00.469	0.074990	9065.099453	1.036016	0.436876	190.419418	1.013584	0.014139	143.374926	0.012208	0.747096	2.065241	7.125809	87.529411	4.666667	-5.176471	1.000000	1126.584839	0.003403	1477.969727	0.741463
N/A	12/20/2016	02:15:20.055	0.082805	9062.769133	1.040307	0.416094	190.472977	1.013651	0.013894	144.282573	0.012407	0.745482	2.066673	7.126381	86.823532	4.705883	-5.176471	1.000000	1126.599731	0.003271	1421.762817	0.741625
N/A	12/20/2016	02:15:39.679	0.076198	8920.144521	1.029923	0.421513	190.397995	1.013668	0.013188	141.738165	0.012272	0.746473	2.057648	7.122665	86.823532	4.705883	-5.176471	1.000000	1126.571655	0.003338	1516.040649	0.740624
N/A	12/20/2016	02:15:59.330	0.077256	9007.676825	1.035823	0.415697	190.349808	1.013634	0.013649	143.369702	0.012249	0.746827	2.060282	7.124399	87.529411	4.705883	-5.215686	1.000000	1126.639771	0.003298	1418.822998	0.741210
N/A	12/20/2016	02:16:18.927	0.069820	8936.050370	1.029147	0.429674	190.333740	1.013753	0.012517	143.213762	0.012255	0.746532	2.057017	7.122448	86.823532	4.666667	-5.215686	1.000000	1126.662964	0.003322	1804.111572	0.740464
N/A	12/20/2016	02:16:38.579	0.085655	8968.383652	1.034331	0.422441	190.339096	1.013719	0.014260	140.851199	0.012249	0.745717	2.050434	7.120346	87.529411	4.627451	-5.215686	1.000000	1126.662720	0.003336	2621.996338	0.740044
N/A	12/20/2016	02:16:58.235	0.083355	8902.250930	1.023554	0.444677	190.333740	1.013753	0.014471	143.422915	0.012081	0.746616	2.055805	7.122139	86.823532	4.705883	-5.215686	1.000000	1126.542847	0.003327	1560.688965	0.740006
N/A	12/20/2016	02:17:17.833	0.072580	8895.089709	1.026450	0.438707	190.333740	1.013753	0.012507	144.425522	0.012191	0.744377	2.053341	7.121534	87.529411	4.627451	-5.215686	1.000000	1126.506836	0.003261	1403.124756	0.740620
N/A	12/20/2016	02:17:37.431	0.076259	8909.666112	1.025202	0.435046	190.387299	1.013651	0.013947	141.735517	0.011922	0.746983	2.054358	7.122013	88.235291	4.549020	-5.215686	1.000000	1126.590942	0.003296	1924.178223	0.740079
N/A	12/20/2016	02:17:57.075	0.065521	8917.994834	1.028886	0.441755	190.425308	1.013656	0.012991	143.210213	0.012310	0.748114	2.058231	7.123394	87.529411	4.588235	-5.215686	1.000000	1126.523315	0.003399	1603.615845	0.740317
N/A	12/20/2016	02:18:16.736	0.073360	8894.127939	1.024176	0.438882	190.403351	1.013685	0.012745	143.546030	0.011976	0.747273	2.056087	7.123087	86.823532	4.666667	-5.215686	1.000000	1126.566162	0.003320	1774.332642	0.740013
N/A	12/20/2016	02:18:36.323	0.072393	8974.129048	1.035222	0.410191	190.424774	1.013719	0.013569	144.171151	0.012356	0.747926	2.060152	7.124790	86.823532	4.666667	-5.215686	1.000000	1126.552856	0.003334	1544.986328	0.740431
N/A	12/20/2016	02:18:55.948	0.079613	8953.149514	1.030166	0.431651	190.419418	1.013668	0.012620	143.032320	0.012204	0.746758	2.057185	7.123295	87.529411	4.588235	-5.215686	1.000000	1126.608032	0.003327	1525.057373	0.740033
N/A	12/20/2016	02:19:15.572	0.078601	8909.167028	1.028557	0.445504	190.419418	1.013651	0.015312	141.740953	0.012197	0.746471	2.053082	7.121712	86.823532	4.705883	-5.215686	1.000000	1126.568359	0.003399	1798.992310	0.739574
N/A	12/20/2016	02:19:35.242	0.080989	8888.901503	1.028138	0.426925	190.412872	1.013681	0.013929	142.570959	0.012039	0.748801	2.058105	7.123974	87.529411	4.627451	-5.215686	1.000000	1126.675537	0.003284	1603.175415	0.740155
N/A	12/20/2016	02:19:54.820	0.076234	8961.824415	1.034384	0.435135	190.420227	1.013705	0.013732	143.678362	0.012505	0.748053	2.059611	7.124752	87.529411	4.627451	-5.215686	1.000000	1126.580444	0.003312	1593.641113	0.740353
N/A	12/20/2016	02:20:14.445	0.066786	9068.094561	1.040142	0.423991	190.430130	1.013803	0.015143	143.586098	0.012611	0.747625	2.062439	7.125717	86.823532	4.666667	-5.215686	1.000000	1126.578125	0.003310	1264.392700	0.741153
